p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.44959709514276,0.158,0.481,0,1,PALMD
0,0.513653556358157,0.087,0.409,0,1,PTGS2
0,1.76868565870738,0.064,0.385,0,1,SSTR2
0,2.31414401669534,0.087,0.408,0,1,FOXD1
0,1.11234545787216,0.058,0.377,0,1,PGF
0,2.78475978867813,0.069,0.388,0,1,AL161431.1
0,1.40064407986386,0.079,0.398,0,1,ALPL
0,0.991933163187086,0.017,0.334,0,1,RBBP8NL
0,0.80315164530895,0.019,0.335,0,1,FBN2
0,1.13794240367161,0.091,0.405,0,1,BBOX1
0,0.975957326194483,0.012,0.326,0,1,MCPH1-AS1
0,2.48772002340255,0.029,0.343,0,1,AC007364.1
0,1.53654410833653,0.92,0.607,0,1,CD24
0,1.60701176388785,0.098,0.41,0,1,DSG1
0,0.634093038103804,0.099,0.408,0,1,PRRX1
0,1.68925038408554,0.617,0.315,0,1,MMP7
0,1.32597778294472,0.851,0.551,0,1,TPM1
0,1.95866184911556,0.826,0.526,0,1,MAL2
0,2.05212160919016,0.046,0.342,0,1,TGM5
0,1.78945970092954,0.739,0.444,0,1,S100A9
0,1.37311969654465,0.965,0.671,0,1,HSPB1
0,2.70639214925173,0.776,0.486,0,1,RHOV
0,0.450234366422726,0.012,0.302,0,1,VSIG8
0,0.570784588071925,0.106,0.393,0,1,SULF1
0,2.02383111087039,0.125,0.41,0,1,CEBPA
0,2.06575002633623,0.786,0.503,0,1,SFRP1
0,1.58141092341252,0.085,0.368,0,1,CA9
0,0.845214078770545,0.018,0.299,0,1,ADRA2B
0,1.61285774422233,0.032,0.312,0,1,STEAP1B
0,0.283540941621778,0.013,0.292,0,1,ANGPT1
0,2.55573450267917,0.029,0.306,0,1,CASP14
0,1.91950814305307,0.761,0.486,0,1,MFGE8
0,1.14156138078396,0.016,0.29,0,1,ADGRF4
0,2.65084236887722,0.974,0.703,0,1,DDIT4
0,2.53214167513573,0.876,0.607,0,1,S100P
0,1.95229442832752,0.86,0.592,0,1,EMP2
0,0.760436375919817,0.033,0.3,0,1,NEURL1B
0,1.01446889648662,0.019,0.283,0,1,SHOX2
0,0.688829721731062,0.05,0.313,0,1,CALHM6
0,0.520398960040622,0.027,0.289,0,1,BAALC
0,2.32663895983694,0.738,0.479,0,1,DMKN
0,1.39230399128389,0.044,0.301,0,1,EGFL6
0,1.88214832594136,0.744,0.487,0,1,CEBPD
0,0.745343198252316,0.018,0.273,0,1,NOTUM
0,2.14507369261081,0.721,0.466,0,1,RARRES1
0,1.83684614937715,0.839,0.585,0,1,CRABP2
0,1.47023277615455,0.904,0.65,0,1,FXYD3
0,2.73425518938755,0.772,0.519,0,1,ID1
0,2.64304812920603,0.777,0.526,0,1,KRT6A
0,1.50351877788066,0.041,0.292,0,1,CHODL
0,1.96405633081452,0.713,0.463,0,1,EFNA1
0,0.476746600415246,0.053,0.298,0,1,HCK
0,0.791488345572903,0.824,0.58,0,1,TM4SF1
0,1.59165673106332,0.398,0.167,0,1,PI3
0,0.683615015469237,0.888,0.664,0,1,RPS17
0,1.35716559902861,0.036,0.257,0,1,CPB1
0,1.37833279579457,0.728,0.508,0,1,SLC25A37
0,1.64021116736069,0.039,0.257,0,1,PICSAR
0,1.27233628142853,0.885,0.669,0,1,CST3
0,1.97438298129891,0.993,0.78,0,1,CSTB
0,1.53381242183881,0.631,0.423,0,1,PHLDA2
0,1.56020191979665,0.531,0.325,0,1,S100A8
0,2.40667503614342,0.635,0.433,0,1,GPRC5A
0,1.11960638672829,0.901,0.7,0,1,NFKBIA
0,1.32865784675763,0.665,0.474,0,1,PMAIP1
0,1.24258356419939,0.565,0.375,0,1,CHI3L1
0,1.95489918299638,0.669,0.48,0,1,SOX9
0,1.13365233756079,0.694,0.505,0,1,S100A14
0,1.78173013999219,0.625,0.439,0,1,SDC4
0,1.53871737045969,0.64,0.459,0,1,GADD45A
0,1.42007216907683,0.67,0.501,0,1,ATP1B1
0,0.892627348778346,0.888,0.72,0,1,RPL36A
0,1.310134898142,0.788,0.621,0,1,CDKN2A
0,1.16844774095374,0.416,0.25,0,1,S100A2
0,0.996321551871405,0.803,0.64,0,1,SOX4
0,2.40932324115833,0.489,0.332,0,1,CXCL17
0,1.00937814453156,0.716,0.559,0,1,NUPR1
0,1.98609624100499,0.522,0.366,0,1,NBL1
0,1.86370321262991,0.598,0.442,0,1,CHPT1
0,1.0005663928911,0.55,0.395,0,1,SFN
0,2.04624629550767,0.719,0.572,0,1,NDUFA4L2
0,1.66428923967874,0.495,0.35,0,1,LCN2
0,2.20966806656379,0.676,0.533,0,1,SERPINB5
0,1.40406380779874,0.469,0.327,0,1,CHI3L2
0,0.841525157548187,0.641,0.502,0,1,KRT5
0,1.63636836664936,0.939,0.803,0,1,IER2
0,0.842796415942587,0.762,0.629,0,1,SELENOM
0,1.93728627380772,0.531,0.399,0,1,KLF5
0,2.08475436709033,0.399,0.268,0,1,CLDN1
0,0.610912597516655,0.354,0.223,0,1,SAA2
0,1.63389326662472,0.526,0.396,0,1,ICAM1
0,2.70502187502012,0.441,0.314,0,1,GJB2
0,1.49423653323457,0.975,0.848,0,1,SAT1
